timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal_range,diurnal,next_time,gain
2022-01-04 18:00:00,357.44210131,2022-01-04 18:00:00,0,5.628267391975346e-06,0.4476300422194402,-6.720140987654044e-06,0.14384997535497873,0.12951559341672075,0.6030247369919018,2021-12-30 23:00:00,0.07981806836335
2022-01-04 15:00:00,353.79498404,2022-01-04 15:00:00,0,1.234840837962939e-05,0.9820994951656707,9.639901203703463e-06,0.11709863967822348,0.11799071760498268,0.4992286459954733,2021-12-30 23:00:00,0.06880027524062401
2022-01-04 14:00:00,351.12772783,2022-01-04 14:00:00,0,2.708507175925927e-06,0.2154142824202,2.0931517129629584e-05,0.05003950083602716,0.10956219877692308,0.46356687422486187,2021-12-30 23:00:00,0.06074260257711643
2022-01-04 11:00:00,349.37261518,2022-01-04 11:00:00,0,-1.8223009953703658e-05,-1.4493211048522585,-8.395351481481415e-06,0.01654640352515505,0.10401604990662355,0.4401006520744168,2021-12-30 23:00:00,0.055440478556086734
2022-01-04 08:00:00,361.18112563,2022-01-04 08:00:00,0,-9.827658472222243e-06,-0.7816180132293103,2.8780700925925054e-06,0.09890695998106609,0.14133089513447114,0.5979828993965767,2022-01-01 22:00:00,0.050702950285076896
2022-01-04 05:00:00,367.54944832,2022-01-04 05:00:00,0,-1.2705728564814748e-05,-1.0105180542782723,-3.308932564814802e-05,0.15361990042595539,0.16145476905951314,0.6831287018436505,2022-01-02 23:00:00,0.057038098952535636
2022-01-04 03:00:00,373.03832306,2022-01-04 03:00:00,0,2.0383597083333274e-05,1.621157949248425,3.839657175925916e-05,0.21182679816116678,0.1787995910220615,0.7565161017947623,2022-01-03 05:00:00,0.051704532902585976
2022-01-04 01:00:00,364.23260912,2022-01-04 01:00:00,0,-1.801297467592589e-05,-1.4326164791279579,-1.5448713425925925e-05,0.14369771340276422,0.15097357061219685,0.6387818700294621,2022-01-02 17:00:00,0.05018652828808498
2022-01-03 22:00:00,375.90501671,2022-01-03 22:00:00,0,-2.564261249999965e-06,-0.20394204675416155,1.5872231898148243e-05,0.24993166618012008,0.18785833135331165,0.7948443937298528,2022-01-03 05:00:00,0.059786583779871144
2022-01-03 21:00:00,376.45889714,2022-01-03 21:00:00,0,-1.8436493148148207e-05,-1.4662999519266893,-3.325654479938279e-05,0.2770606357401677,0.1896085912703178,0.7981475396072322,2022-01-03 05:00:00,0.0613481352959156
2022-01-03 19:00:00,384.42346218,2022-01-03 19:00:00,0,1.482005165123459e-05,1.1786754047604218,3.4068088734569036e-06,0.3158650116780862,0.21477658456067622,0.9040909031804182,2022-01-03 12:00:00,0.054745140811004275
2022-01-03 16:00:00,374.82006871,2022-01-03 16:00:00,0,1.1413242777777686e-05,0.9077234592232618,-1.1309079398149039e-06,0.22657477744390148,0.18442990006456575,0.7763481073316986,2022-01-03 05:00:00,0.056727796896519044
2022-01-03 14:00:00,369.88954783,2022-01-03 14:00:00,0,1.254415071759259e-05,0.9976673679947986,1.2135408888888787e-05,0.1714115439582345,0.16884947403971773,0.7107631113436416,2022-01-02 23:00:00,0.06376800794496217
2022-01-03 12:00:00,364.47047472,2022-01-03 12:00:00,0,4.0874182870380365e-07,0.03250824975025215,-1.2650434537036928e-05,0.1279243953247311,0.1517252249454519,0.638679472144381,2022-01-02 20:00:00,0.05002656399531768
2022-01-03 10:00:00,364.29389825,2022-01-03 10:00:00,0,1.3059176365740732e-05,1.038628633082052,6.9580248996914024e-06,0.10826588514889746,0.15116724401493314,0.6363306803314279,2022-01-02 17:00:00,0.05036324233577001
2022-01-03 08:00:00,358.65233406,2022-01-03 08:00:00,0,6.1011514660493296e-06,0.48523968357095854,3.5200937345677733e-06,0.12704958543687025,0.133339924008385,0.5612875005594119,2021-12-30 23:00:00,0.08347413234010485
2022-01-03 05:00:00,354.69878791,2022-01-03 05:00:00,0,2.5810577314815563e-06,0.20527791251730254,1.6025869135802923e-06,0.13104212878920543,0.12084673417609743,0.5086980653461595,2021-12-30 23:00:00,0.07153063001837964
