timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal,next_time
2022-02-01 21:00:00,52322.01191781,2022-02-01 21:00:00,0,0.0015151597704938422,0.7437473194118795,0.00043067251191359333,0.21765649343248158,0.9848202613482434,2022-02-02 01:00:00
2022-02-01 21:45:00,52585.93333333,2022-02-01 21:45:00,0,0.001629144540246929,0.7996990867492655,0.00011398476975308671,0.2164557257704655,1.0,
2022-02-01 22:30:00,52550.44967552,2022-02-01 22:30:00,0,-0.00021903492475308824,-0.10751779536068022,-0.0018481794650000171,0.20882577400574798,0.9860538447578834,
2022-02-01 22:45:00,52173.93963087,2022-02-01 22:45:00,0,-0.006972408234259261,-3.4225499086379796,-0.0067533733095061724,0.11118278413124709,0.838073961708021,2022-02-02 01:00:00
2022-02-01 23:15:00,51991.5382659,2022-02-01 23:15:00,0,-0.0016889015274999919,-0.8290320323244438,0.005283506706759269,0.029890016133130828,0.7663846853130526,2022-02-02 00:30:00
2022-02-01 23:45:00,52077.31195531,2022-02-01 23:45:00,0,0.0007942008278703186,0.3898498021833835,0.0024831023553703105,0.03888901078438715,0.8000963504014177,2022-02-02 00:30:00
2022-02-02 00:30:00,52677.39140056,2022-02-02 00:30:00,0,0.003704194106481512,1.8182798216579918,0.0029099932786111936,0.07978270361684321,1.0,
2022-02-02 01:00:00,52895.96768,2022-02-02 01:00:00,0,0.0020238544392592573,0.9934505544509656,-0.0016803396672222548,0.01646287068739364,1.0,
2022-02-02 01:45:00,52502.08703704,2022-02-02 01:45:00,0,-0.0024313619935802523,-1.19348401433325,-0.00445521643283951,-0.02868835351767384,0.8620077073020949,
2022-02-02 02:30:00,52531.66830357,2022-02-02 02:30:00,0,0.00018260041067898983,0.08963316516893952,0.002613962404259242,-0.01765448706237255,0.8723712193515979,
2022-02-02 03:15:00,51978.06191304,2022-02-02 03:15:00,0,-0.0034173233983333094,-1.6774634375657238,-0.003599923809012299,-0.08340924503640973,0.6784205481346732,
2022-02-02 04:00:00,51999.09979042,2022-02-02 04:00:00,0,0.00012986344061726324,0.06374613933764411,0.0035471868389505726,-0.07424184268895863,0.685790966013924,
2022-02-02 04:30:00,52198.64765273,2022-02-02 04:30:00,0,0.001847665391759249,0.9069645386922757,0.0017178019511419858,-0.03504447989250487,0.7557006391986479,
2022-02-02 05:15:00,52358.88824615,2022-02-02 05:15:00,0,0.0009891394655555982,0.4855394397065436,-0.0008585259262036508,-0.0357503090969027,0.8118393890065311,
